resume_text,jd_text,matched_score
"Career Objective: My goal is to become associated with a company where I can utilize my skills and gain further experience while enhancing the company's productivity and reputation.
Skills: Excellent communication techniques, Engineering standards expert, Complex problem solver, Advanced critical thinking, Microsoft Excel, Project and Visio, Engineering operational functions, Multidisciplinary exposure, Project management, Advanced engineering knowledge, Troubleshooting specialist, Initiative to work independently, Strategic thinker, Quality inspection professional, Strong collaborative skills, Document management testing, Patient and diligent, MS Office proficiency, Google Documents, 5S expert, Safety member, Validation process specialist, Calibration, Chemical Engineering technician, documentation, Engineering Management, equipment inventory, inspection, Maintain inventory, Materials, processes, safety, SOP, staffing, Supervision, technical support, Technician, troubleshooting, validations
Education: ESOL Program, Bachelor of Science, Associate of Science at Saint Petersburg College, Arizona State University, Chemical and Textile School Sanski Most
Major: ESOL, Engineering Management, Chemical Technician
Experience: Company Name, Company Name, Company Name, Company Name, Company Name","Job Title: Sr.Officer / Executive - Internal Audit
Education Requirement: Master of Commerce (MCom) in Accounting, Must have CACC certification from any CA firm
Experience Requirement: 2 to 4 years
Responsibilities: Internal Audit Assistance
Voucher & Bill Verification
Cost Sheet Analysis
L/C Voucher Verification
Expense Verification
Salary & Wages Verification
Market Rate Verification
Skills Required: Having CACC from reputed CA Firm
Internal Audit and Compliance",0.85
"Career Objective: Fresher having knowledge in machine learning and natural language processing. Looking to join a role where I can learn from an well informed environment, experiment and produce promising results and work with different kinds of data.
Skills: Data Analyst, Machine Learning, Data Mining, Data Science, Natural Language Processing, Data Visualization, Data Analysis
Education: B.Tech, M.Tech at Sai Charan Singh University, Ludhiana, Sai Charan Singh University, Ludhiana
Major: Bio-Tech, Data Science
Experience: Telco","Job Title: Machine Learning (ML) Engineer
Education Requirement: M.Sc in Computer Science & Engineering or in any relevant discipline from a reputed University
Experience Requirement: At least 5 year(s)
Responsibilities: Machine Learning Leadership
Cross-Functional Collaboration
Strategy Development
ML/NLP Infrastructure
Prototype Transformation
ML System Design
Algorithm Research
Application Development
Dataset Selection
ML Testing
Statistical Analysis
R&D in ML/NLP
Text Representation
Data Pipeline Design
Statistical Data Analysis
Model Training
Team Collaboration
Research Reporting
Algorithm Analysis
Skills Required: ",0.85
"Career Objective: 
Skills: Machine Learning, Python, SQL, Artificial Intelligence, Business Analytics, Data Extraction, Data Analysis, Python, Haskell, Flutter, Android
Education: B.Tech at D&D University, Daman and Diu
Major: N/A
Experience: AdSense Media","Job Title: Manager- Human Resource Management (HRM)

Education Requirement: Masters degree in any discipline, Bachelor of Business Administration (BBA)
Experience Requirement: 5 to 6 years
Responsibilities: Recruitment Coordination
Appointment Management
Selection Criteria
Employee Orientation
Performance Evaluation
HR Database Management
Report Compilation
Documentation
Event Coordination
Task Execution
Skills Required: HRM Report
Human Resource Management
NGO",0.483333333
"Career Objective: 
Skills: Program Management, Portfolio Management, Process Analysis, Solution Design, Enterprise Software, Systems Integration, Data Management, Product Excellence, Agile Methodology, People Development, Leadership Development, Coaching/Mentoring
Education: Ph.D., Master of Science, Bachelor of Arts at Claremont Graduate University, Claremont Graduate University, Mount St. Mary's University
Major: Computer Information Systems and Technology, Computer Information Systems and Technology, Business Administration
Experience: Company Name, Company Name, Company Name, Claremont Graduate University, Mount St. Mary's University","Job Title: Intern (Generative AI Engineering - 2D/3D Image Generation)
Education Requirement: Bachelor of Science (BSc)
Experience Requirement: 
Responsibilities: Generative AI Development
Evolutionary Computation
Deep Learning Optimization
Expert Systems Design
Knowledge Representation
Data Preprocessing
Model Training
Research & Integration
Skills Required: ",0.816666667
"Career Objective: 
Skills: Administrative support, AP, Critical thinking, Doors, Engineer, Senior Management, Forms, Functional, Leadership, Machinery, Navy, Oil, Organizational, Pearl, Personnel, Personnel management, Pick, Problem solving, Progress, Project management, Proposals, Quality assurance, Repairs, Reporting, Requirement, Switches, Time management, Troubles, Technical review, Blueprint understanding, Project support, Document control, Engineering operational functions, SharePoint, Manufacturing systems integration, Team management
Education: GED, A-651-0118, Engineering Common Core, A-651-0120, Engineering Mechanical, A-652-0298, Gas Turbine Mechanical/Electrical A School, A-651-0119, Engineering Electrical, A-652-0240, SHIPBD GAGE CAL, A-495-0018, SHIPBOARD FIREFIGHTING, A-652-0188, Waste Heat Boilers, A-012-0077, Class Facilitator Instructional Delivery Continuum, G-651-0613, MACHINERY CONTROL SYSTEM, J-500-0029, Marine Maintenance And Ship Repair 3-M System Coordinator/Inspector at State of Ohio, Navy, Navy, Navy, Navy, Navy, Navy, Navy, Navy, Navy, Navy
Major: N/A, Engineering, Basic Propulsion Equipment, Gas Turbine Mechanical, Electrical, SHIPBD GAGE CAL, SHIPBOARD FIREFIGHTING, Waste Heat Boilers, Class Facilitator Instructional, MACHINERY CONTROL SYSTEM, Marine Maintenance And Ship Repair
Experience: Company Name, Company Name, Company Name","Job Title: Intern (Generative AI Engineering - 2D/3D Image Generation)
Education Requirement: Bachelor of Science (BSc)
Experience Requirement: 
Responsibilities: Generative AI Development
Evolutionary Computation
Deep Learning Optimization
Expert Systems Design
Knowledge Representation
Data Preprocessing
Model Training
Research & Integration
Skills Required: ",0.65
"Career Objective: To obtain a position in a fast-paced business office environment, demanding a strong organizational, technical, and interpersonal position utilizing my skills and attributes.
Skills: accounts payables, accounts receivables, Accounts Payable, Accounts Receivable, administrative functions, trial balance, banking, budget, bi, closing, Computer Applications, Credit, clients, Customer Service, data entry, delivery, driving, email, insurance, inventory, ledger, Access, Excel, Outlook, PowerPoint, Word, mortgage loan, Enterprise, policies, QuickBooks, Sales, sales reports, telecommunications, phone, workflow, written
Education: Computer Applications Specialist Certificate Program at Martinez Adult Education, Business Training Center ï¼ City , State
Major: Computer Applications
Experience: Company Name ï¼ City , State, Company Name ï¼ City , State, Company Name ï¼ City , State, Company Name ï¼ City , State, Company Name ï¼ City , State, N/A","Job Title: Executive/ Sr. Executive -IT
Education Requirement: Bachelor of Science (BSc) in Computer Science & Engineering
Experience Requirement: 3 to 5 years
Responsibilities: Hardware & Software Installation
System Monitoring
IT Support
Networking Expertise
Mail Server Administration
Security Management
Troubleshooting & Repair
Operations Support
Skills Required: ",0.75
"Career Objective: Committed and motivated professional with exceptional customer service and decision making skills. Extensive experience working with a diverse client base and delivering results. High-achieving professional possessing excellent communication, organizational and analytical capabilities. Background in business development, customer service and project management.
Skills: Problem resolution, Results-oriented, Meticulous attention to detail, Managing multiple priorities, Active Learning, Client Relations, Computer Proficiency, Creative Problem Solving, Critical Thinking, Data Collection, Data Entry, Documentation, Email, Executive Management Support, Filing, Internet Research, Letters and Memos, Minute Taking, Multi-Task Management, Organizational Skills, Research, Scheduling, Service Orientation, Speaking, Spreadsheets, Travel Arrangements
Education: ['High School Diploma', None] at Denver High School, Front Range Community College
Major: [None, 'General Studies']
Experience: Company Name, Company Name, Company Name, Company Name, Company Name, Company Name","Job Title: Executive/ Sr. Executive -IT
Education Requirement: Bachelor of Science (BSc) in Computer Science & Engineering
Experience Requirement: 3 to 5 years
Responsibilities: Hardware & Software Installation
System Monitoring
IT Support
Networking Expertise
Mail Server Administration
Security Management
Troubleshooting & Repair
Operations Support
Skills Required: ",0.85
"Career Objective: 
Skills: budgeting, CAD, construction management, engineer, film, hiring, inspection, laser, machinery, managing, mechanical, negotiations, processes, process improvement, project management, quality, simulation, SPC, strategy, supervision, system administrator, Paper converting equipment, Facility and plant modifications, DMF and Project Work Process, Written and verbal communication skills, AutoCAD, Excel
Education: Bachelor of Science at University of Idaho - School of Engineering
Major: Mechanical Engineering
Experience: Company Name, Company Name, Company Name, Company Name, Company Name, Company Name, Company Name","Job Title: Data Science Engineer
Education Requirement: Bachelor of Science (BSc) in Computer Science & Engineering
Experience Requirement: At least 2 years
Responsibilities: Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support
Skills Required: Business Analysis
Effective communication skills
Java
REST API Design
Soft Skills
Software Development",0.543333333
"Career Objective: 
Skills: assembly, ATM, Cadence, calibration, CA, hardware, DC, de-bugging, Ethernet, Graphic, ISO 9000, LabView, layout, Linux OS, Logic, Mentor, Access, MS Office, Windows, multimeters, network, networking, ORCAD, oscilloscopes, power supplies, procurement, purchasing, Quality Assurance, Routers, schematics, signal generators, SONET, Switches, T1, test equipment, trouble shooting, troubleshooting, validation, View
Education: Associate Degree at Solano College
Major: Electronics Engineering Technology
Experience: Company Name, Company Name, Company Name","Job Title: Business Development Executive
Education Requirement: Bachelor/Honors
Experience Requirement: 1 to 3 years
Responsibilities: Apparel Sourcing
Quality Garment Sourcing
Reliable Partner
Buyer/Vendor Communication
Skills Required: Fast typing skill
IELTSInternet browsing & online work ability.",0.583333333
"Career Objective: To obtain a computer engineering internship at XYZ Company that will utilize my problem-solving abilities and to further sharpen my skills in computer science.
Skills: Python, Java, HTML 5, SQL, C Programming, Excel, Access
Education: Bachelor of Science at North Dakota State University
Major: Computer Science, Minor: Mathematics
Experience: IBM, NDSU IT","Job Title: HR Officer
Education Requirement: •Bachelor of Business Administration (BBA) in Human Resource Management
•BBA/MBA in HRM/Management from any reputed university.
Experience Requirement: 
Responsibilities: Relationship Building
HR Collaboration
Policy Development
Training Management
Record Keeping
Compliance
Employee Development
Policy Enforcement
Communication
Task Execution
Skills Required: Human Resource Management",0.343333333
"Career Objective: To obtain a position in a fast-paced business office environment, demanding a strong organizational, technical, and interpersonal position utilizing my skills and attributes.
Skills: accounts payables, accounts receivables, Accounts Payable, Accounts Receivable, administrative functions, trial balance, banking, budget, bi, closing, Computer Applications, Credit, clients, Customer Service, data entry, delivery, driving, email, insurance, inventory, ledger, Access, Excel, Outlook, PowerPoint, Word, mortgage loan, Enterprise, policies, QuickBooks, Sales, sales reports, telecommunications, phone, workflow, written
Education: Computer Applications Specialist Certificate Program at Martinez Adult Education, Business Training Center ï¼ City , State
Major: Computer Applications
Experience: Company Name ï¼ City , State, Company Name ï¼ City , State, Company Name ï¼ City , State, Company Name ï¼ City , State, Company Name ï¼ City , State, N/A","Job Title: Business Development Executive
Education Requirement: Bachelor/Honors
Experience Requirement: 1 to 3 years
Responsibilities: Apparel Sourcing
Quality Garment Sourcing
Reliable Partner
Buyer/Vendor Communication
Skills Required: Fast typing skill
IELTSInternet browsing & online work ability.",0.7600000000000001
"Career Objective: Data Engineer who is experienced with Text Analytics and Natural Language Processing. I have also worked on Big Data Analytics using hadoop
Skills: Machine learning, Data science, PowerBI, Data visualisation, Data Mining, Data Modelling, Data Extraction, Text Analysis, Natural Language Processing
Education: B.Tech at JIoT Belemundi
Major: N/A
Experience: Invictus Qualis","Job Title: Site Engineer
Education Requirement: Bachelor of Science (BSc) in Civil Engineering
Experience Requirement: 1 to 2 years
Responsibilities: Supervision
Monitoring
Construction
Estimation
Planning
Material Management
Project Coordination
Quality Assurance
Cost Control
Inventory
Operations
Safety
Error Escalation
Miscellaneous Tasks





Skills Required: AutoCAD
Communication and negotiation skills
Internet
MS Office",0.25
"Career Objective: 
Skills: Data Programming, Data Analysis, Machine Learning, Data Modelling, Deep Learning, Data Visualization, Text Mining, SAS Base, Python, Excel, Tableau, Insights, Objective Analysis
Education: B.Tech at NIST Kottam
Major: Electrical
Experience: Publicis Sapient, Publicis Sapient","Job Title: Intern (Generative AI Engineering - 2D/3D Image Generation)
Education Requirement: Bachelor of Science (BSc)
Experience Requirement: 
Responsibilities: Generative AI Development
Evolutionary Computation
Deep Learning Optimization
Expert Systems Design
Knowledge Representation
Data Preprocessing
Model Training
Research & Integration
Skills Required: ",0.683333333
"Career Objective: 
Skills: Budget development, Exceptional interpersonal communication, Effective leader, Staff training/development, Consistently meet goals, Efficient multi-tasker, Deadline-oriented, BASIC, COBOL, FORTRAN, PASCAL, Prolith (Modeling), Power Point, Word, Excel, Lotus Notes, Statistical Analysis: JMP, DOE (design of experiment), PCS, SPC++, six sigma, data view, Crystal ball
Education: B.S, B.S at WORCESTER STATE University, CENTRAL NEW ENGLAND COLLEGE
Major: Management information system, Electrical engineering technology
Experience: Company Name, Company Name","Job Title: System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)
Education Requirement: Bachelor/Honors
Experience Requirement: 4 to 5 years
Responsibilities: Hardware & Network Installation
Troubleshooting & Diagnostics
User Training & Capacity Building
Hardware Replacement
Fault Repair & System Setup
Software License & Account Management
Backup Management
System Updates & Maintenance
Server & Storage Management
Documentation & Technical Specifications
Data Protection & Disaster Recovery
Storage & Database Planning
Power & Disk Backup
Incident Management & Escalation
Service Restoration
User Communication & Verification
Incident Classification & Resolution
Major Incident Escalation
Problem & Error Management
Task Assignment & Execution
Skills Required: Cisco
Linux
Operation & Maintenance of Server",0.783333333
"Career Objective: 
Skills: accounting, balance sheet, budgets, client, clients, derivatives, drafting, equity, financial, financial accounting, financial statements, fixed assets, Funds, Government, Information Technology, inventory, investments, ledger, MA, Microsoft Excel, natural, page, payables, processes, programming, Real Estate, research, sales, scheme, telephone, writing skills
Education: Bachelor of Business Administration at EMORY UNIVERSITY, Goizueta Business School
Major: Accounting
Experience: Company Name, Company Name, Company Name, Sole Proprietorship","Job Title: Business Development Executive
Education Requirement: Bachelor/Honors
Experience Requirement: 1 to 3 years
Responsibilities: Apparel Sourcing
Quality Garment Sourcing
Reliable Partner
Buyer/Vendor Communication
Skills Required: Fast typing skill
IELTSInternet browsing & online work ability.",0.3166666666666666
"Career Objective: 
Skills: python, C++, Haskell, PyTorch, JAX, Pandas, scikit-learn, matplotlib, Linux, bash, Unity, HPC, git
Education: Ph.D. in Computer Science, Master in Computer Science, Bachelor in Physics at University of Southern California, Viterbi School of Engineering, CACS Research Group, The University of Tokyo, User Interface Research Group, The University of Tokyo
Major: Computer Science, Computer Science, Physics
Experience: Meta Inc., Cepton Inc., Meta Inc., Cepton Inc., USC Vision & Graphics Lab, Institute of Science and Technology Austria, University of Tokyo","Job Title: Database Administrator (DBA)
Education Requirement: Bachelor of Science (BSc) in Computer Science
Experience Requirement: At least 1 year
Responsibilities: Database Design & Development
SQL Query Optimization
Data Integrity & Security
BI Solutions Development
ETL Process Implementation
Database Maintenance
Backup & Restore Management
Index Rebuilding & Performance Tuning
SQL Server Clustering & High Availability
SQL Server Replication
High Availability Group Management
Database Monitoring & Troubleshooting
Skills Required: ASP.NET MVC Strong understanding of database design
Database Administrator (DBA)
Database management
Elasticsearch
MongoDB
MySQL database
NoSQL database
REDIS",0.85
"Career Objective: Collaborative computer science graduate. Eager to secure an internship using my experience with natural language processing and building web apps for non-technical users to further the mission of Coursera in democratizing education across the world.
Skills: JavaScript (Angular), HTML/ CSS, Python (Django), SQL (PostgreSQL, Oracle), REST APIs (GraphQL), Git
Education: B.S. at University of Texas
Major: Computer Science
Experience: University of Texas Help Desk, UT Computer Science Institute","Job Title: Data Science Engineer
Education Requirement: Bachelor of Science (BSc) in Computer Science & Engineering
Experience Requirement: At least 2 years
Responsibilities: Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support
Skills Required: Business Analysis
Effective communication skills
Java
REST API Design
Soft Skills
Software Development",0.783333333
"Career Objective: 
Skills: Machine Learning, Method Development, Artificial Intelligence, Data Modeling, Data Visualization, Data Validation, Deep Learning, MySQL, MongoDB, Python, Plotly, Seaborn, Matplotlib
Education: B.Tech at CDAC ACTS
Major: Electronics and Telecommunication
Experience: BlueM Solutions","Job Title: Executive - VAT
Education Requirement: BBA in Accounting and Finance
Experience Requirement: 1 to 3 years
Responsibilities: Mushak Forms Maintenance
VAT Software & MS Office Maintenance
VAT Ledger Management
VAT Challan Coordination
Liaison with VAT Office
VAT Documentation
Other Assigned Tasks
Skills Required: VAT and Tax",0.516666667
"Career Objective: Fresher having knowledge in machine learning and natural language processing. Looking to join a role where I can learn from an well informed environment, experiment and produce promising results and work with different kinds of data.
Skills: Data Analyst, Machine Learning, Data Mining, Data Science, Natural Language Processing, Data Visualization, Data Analysis
Education: B.Tech, M.Tech at Sai Charan Singh University, Ludhiana, Sai Charan Singh University, Ludhiana
Major: Bio-Tech, Data Science
Experience: Telco","Job Title: Asst. Manager/ Manger (Administrative)
Education Requirement: Bachelor/Honors
Experience Requirement: At least 5 years
Responsibilities: Administrative Support
Scheduling
Filing & Documentation
Communication
Team Support
Equipment Maintenance
Information Provision
Inventory Management
Team Collaboration
OHS Policy Development
Safety Advice
Risk Assessment
Policy Review
OHS Training
Safety Inspections
Unsafe Act Prevention
Incident Investigation
Report Preparation
Skills Required: •Administration
•Health Safety and Environment
•Safety and Security Management",0.65
"Career Objective: Seeking for full time position where I can apply my technical knowledge & skills for continuous improvement.
Skills: MS Office, Minitab, PowerPoint, Excel, Solid works, AutoCAD, Pro E, MS Access, SAP, Java, C, C++, Visual Basic, R, Python, AutoCAD, C, C++, Calibration, charts, data analysis, Database, designing, documentation, Forecasting, IMS, inspection, inventory, ISO, ISO 9001, Java, Lean Manufacturing, MS Access, Excel, MS Office, PowerPoint, Minitab, process improvement, Programming, Python, quality, safety, SAP, SAP R/3, Scheduling, Siemens, Solid works, SOP, Strategy/planning, supervising 4, Visual Basic, reduce waste
Education: Masters of Science, Bachelor of Engineering at University of Texas, Mumbai University
Major: Industrial Engineering Production & Inventory management, Production Engineering Manufacturing, Planning and Supply Chain
Experience: Company Name, Company Name, Company Name","Job Title: Project Coordinator (Civil)
Education Requirement: •Bachelor of Business Administration (BBA) in Human Resource Management
Experience Requirement: 5 to 10 years
Responsibilities: Project Design
Data Analysis
ACCORD/Alliance Knowledge
BNBC Standards
Cost Estimation
Feasibility Studies
Documentation
Compliance
Site Monitoring
Policy Enforcement
Legal Compliance
Data Management
Team Collaboration
Skills Required: Auto CAD 2D 3D
Civil 3D
Civil Construction
Civil Engineering",0.693333333
"Career Objective: 
Skills: Data Analysis, Data Analytics, Linear Regression, Logistic Regression, Predictive Modeling, Business Analytics
Education: B.Tech at HiiT College, Goa
Major: Electrical and Electronics
Experience: iNyra Nursing Home, Caribo Hotels & Casinos","Job Title: Executive/ Sr. Executive -IT
Education Requirement: Bachelor of Science (BSc) in Computer Science & Engineering
Experience Requirement: 3 to 5 years
Responsibilities: Hardware & Software Installation
System Monitoring
IT Support
Networking Expertise
Mail Server Administration
Security Management
Troubleshooting & Repair
Operations Support
Skills Required: ",0.683333333
"Career Objective: Fresher who is dynamic and defined when it comes to domain knowledge related to Data Analytics and Machine Learning.
Skills: Data Analysis, Machine Learning, Scikit Learn, Hive, SQL, IBM Watson, Natural Language Processing, AWS Texualizer, SparkOCR, PySpark, Python, Tesseract, Image Processing
Education: B.Tech, M.Tech at VIT, Vellore, BMS, Bangalore
Major: Mechanical, Machine Learning
Experience: Indusoft Pvt Ltd","Job Title: Senior Software Engineer
Education Requirement: B.Sc in Computer Science & Engineering from a reputed university.
Experience Requirement: At least 1 year
Responsibilities: Technical Support
Troubleshooting
Collaboration
Documentation
System Monitoring
Software Deployment
Training & Mentorship
Industry Trends
Field Visits





Skills Required: ",0.716666667
"Career Objective: A Software Designer Internship with a client-driven corporation leading the field of wireless communication, where outstanding success in team projects, involving design and implementation of software, as well as proven ability to deliver high quality projects on-time will contribute to the implementation, testing and support of innovative wireless products.
Skills: Object-oriented programming, manual testing, technical report writing, Windows XP/Vista, Unix, Linux, Administration of Windows 2000 Server, MIPS Assembler, Unix Shell Scripts, C, Java, JVS, VBS, PL/SQL, ASP, Digital Logic, Verilog Hardware Language, installation and configuration of peripherals, troubleshooting hardware, embedded systems, robotics, MS Office Suite, MS Visio, MS Project, SQL Navigator, Remedy, Eclipse
Education: Honours Bachelor of Science at York University, Toronto
Major: Computer Science
Experience: Future Shop, York University","Job Title: Senior Software Engineer
Education Requirement: B.Sc in Computer Science & Engineering from a reputed university.
Experience Requirement: At least 1 year
Responsibilities: Technical Support
Troubleshooting
Collaboration
Documentation
System Monitoring
Software Deployment
Training & Mentorship
Industry Trends
Field Visits





Skills Required: ",0.85
"Career Objective: I recently graduated with a B.Tech degree in IT and currently am looking for jobs in sectors related to machine learning. I want to explore and hone my skills. I am committed towards better coding practices.
Skills: Data Modeling, Requirement Gathering, Machine Learning, Data Science, Python, C++, C, Java
Education: B.Tech at Symbiosis University
Major: IT
Experience: N/A","Job Title: Business Development Executive
Education Requirement: Bachelor/Honors
Experience Requirement: 1 to 3 years
Responsibilities: Apparel Sourcing
Quality Garment Sourcing
Reliable Partner
Buyer/Vendor Communication
Skills Required: Fast typing skill
IELTSInternet browsing & online work ability.",0.35
"Career Objective: Data Analyst, interested in Machine Learning application development. As a data analyst, I have extensive experience with data preprocessing and pipeline building and I would like to venture further into this domain to learn more about it.
Skills: Data Analyst, Data Analytics, Data Analysis, Time Series Analysis, Business Analytics, Predictive Modeling, Regression Analysis, Image Processing, Data Visualization, Linear Regression, Statistical Analysis, Requirement Analysis, SQL, Tableau, Python
Education: BSc at Sikkim Manipal university
Major: Information Technology
Experience: Sanrachna SGT University","Job Title: Executive/ Senior Executive- Trade Marketing, Hygiene Products
Education Requirement: Master of Business Administration (MBA)
Experience Requirement: At least 3 years
Responsibilities: Trade Marketing Executive
Brand Visibility, Sales Targets
Field Marketing, Campaigns, Product Distribution
Brand Head
Excel, KPIs Tracking
Skills Required: Brand Promotion
Campaign Management
Field Supervision
Merchandising
promotional activities
Trade Marketing",0.65
"Career Objective: I am currently looking for an opportunity as a Data Science or Machine Learning Engineer.
Skills: Business analyst, Data modeling, Business intelligence, ERP implementation, html, Requirement Gathering, Power Bi, Project Management
Education: BBA, MBA at SP University, SP University
Major: Management, Information Technology
Experience: JVV IT Solutions","Job Title: Civil Engineer
Education Requirement: B.Sc in Civil Engineering from a reputed university.
Experience Requirement: At least 5 years
Responsibilities: Design Review
Coordination
Proposal Preparation
Feasibility Analysis
Software Utilization
Supervision
Technical Support
Submission Review
Progress Reporting
Compliance
Site Visits
Skills Required: AutoCAD
ETABS
Microsoft Office Suite
MS Project",0.383333333
"Career Objective: 
Skills: CAD packages (SolidWorks, Autodesk Inventor, AutoCAD, CATIA, PTC CREO), CAE Softwares (HyperMesh, Abaqus, ANSYS, Optistruct), Analysis (Linear & Non-linear Static, Dynamic, GD & T, Tolerance Analysis, Design Optimization), Sheet metal, Design for manufacturing, Generating Bill of Materials, DFMEA, Sculpting, Advanced material selection for rapid prototyping, Advanced manufacturing, Welding, 3D printing
Education: Master's, Bachelor of Technology at Illinois Institute of Technology, Narsee Monjee Institute of Management Studies
Major: Mechanical & Aerospace Engineering, Mechanical Engineering
Experience: Illinois Institute of Technology, Illinois Institute of Technology, Narsee Monjee Institute of Management Studies, N/A, N/A","Job Title: Executive - VAT
Education Requirement: BBA in Accounting and Finance
Experience Requirement: 1 to 3 years
Responsibilities: Mushak Forms Maintenance
VAT Software & MS Office Maintenance
VAT Ledger Management
VAT Challan Coordination
Liaison with VAT Office
VAT Documentation
Other Assigned Tasks
Skills Required: VAT and Tax",0.566666667
"Career Objective: Passionate, motivated and highly conjugated towards a building mentality. Perfecting for a better code is always my ideology.
Skills: Machine Learning, Data Structures, Data Mining, Data Modeling, Python, Java Programming, Algorithms
Education: B.Sc at Chadrasekhar University, Mangalore
Major: Statistics
Experience: Kinsgley Co., CIS IT Services","Job Title: Project Coordinator (Civil)
Education Requirement: •Bachelor of Business Administration (BBA) in Human Resource Management
Experience Requirement: 5 to 10 years
Responsibilities: Project Design
Data Analysis
ACCORD/Alliance Knowledge
BNBC Standards
Cost Estimation
Feasibility Studies
Documentation
Compliance
Site Monitoring
Policy Enforcement
Legal Compliance
Data Management
Team Collaboration
Skills Required: Auto CAD 2D 3D
Civil 3D
Civil Construction
Civil Engineering",0.65
"Career Objective: 
Skills: Python, Machine Learning, Natural Language Processing, Text Mining, Data Scientist, Data Analyst, Deep Learning, MongoDB, SQL, Flask, Data Analytics, Big Data Analytics
Education: B.Tech, Diploma at Thakur Shiv Kumar Singh Memorial Engineering College, Institute for Advanced Computing and Software Development
Major: N/A, Big Data Analytics
Experience: Bristlecone","Job Title: Manager- Human Resource Management (HRM)

Education Requirement: Masters degree in any discipline, Bachelor of Business Administration (BBA)
Experience Requirement: 5 to 6 years
Responsibilities: Recruitment Coordination
Appointment Management
Selection Criteria
Employee Orientation
Performance Evaluation
HR Database Management
Report Compilation
Documentation
Event Coordination
Task Execution
Skills Required: HRM Report
Human Resource Management
NGO",0.683333333
"Career Objective: 
Skills: Internet, Microsoft Office, MS Word, MS Power Point, MS Excel, Pivot Tables, Spreadsheets, Macros, Business Objects, Lombardi, Eagle Accounting System, PEGA, DRAS, Workbench, Account reconciliations, Detail-oriented, Variance analysis, Analytical, Expert in MS Office Suite, Account reconciliation expert, Effective time management, Complex problem solving, Superior research skills, MS Office: Database, MS Office: V-look up, MS Office: Pivot tables, MS Office: Outlook, Company Platforms: Business Objects, Company Platforms: Workbench, Company Platforms: Eagle, Company Platforms: Pega, Company Platforms: Lombardi, Company Platforms: DRAS
Education: Master of Business Administration, Bachelor of Science at University of Delaware, University of Delaware
Major: Finance, Medical Technology
Experience: Company Name, Company Name, Company Name","Job Title: Executive - VAT
Education Requirement: BBA in Accounting and Finance
Experience Requirement: 1 to 3 years
Responsibilities: Mushak Forms Maintenance
VAT Software & MS Office Maintenance
VAT Ledger Management
VAT Challan Coordination
Liaison with VAT Office
VAT Documentation
Other Assigned Tasks
Skills Required: VAT and Tax",0.8166666666666668
"Career Objective: Looking for a job opportunity in which I can interact, learn, and contribute solutions to the problems, which enhances company benefits along with my career.
Skills: Python, Anaconda, NumPy, Pandas, Matplotlib, Scikit Learn, TensorFlow, Streamlit, Arduino, Raspberry Pi
Education: B. Tech at VIT-AP University
Major: ECE
Experience: Experts Hub","Job Title: Senior iOS Engineer
Education Requirement: Bachelor of Science (BSc) in Computer Science
Experience Requirement: At least 4 years
Responsibilities: iOS Lifecycle
Requirement Analysis
Native Frameworks
iOS Development
API Integration
Technical Communication
UI Design
Performance Optimization
Feature Collaboration
Bug Fixing
Code Translation
High-Performance Development
Task Management
Cross-Team Collaboration
Code Quality
Skills Required: iOS
iOS App Developer
iOS Application Development
iOS Development
Mobile apps Developer (iOS)
Native IOS
Swift (iOS)
Swift UI",0.683333333
"Career Objective: Fresher having knowledge in machine learning and natural language processing. Looking to join a role where I can learn from an well informed environment, experiment and produce promising results and work with different kinds of data.
Skills: Data Analyst, Machine Learning, Data Mining, Data Science, Natural Language Processing, Data Visualization, Data Analysis
Education: B.Tech, M.Tech at Sai Charan Singh University, Ludhiana, Sai Charan Singh University, Ludhiana
Major: Bio-Tech, Data Science
Experience: Telco","Job Title: Management Trainee - Mechanical
Education Requirement: Fresh graduates with a Bachelor’s degree in Mechanical Engineering or a related field.
Experience Requirement: 
Responsibilities: Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support
Skills Required: Computer skill
Good communication skills
Mechanical Engineering
Quick learner and hard working",0.65
