model,prompt_version,actual_score,predicted_score,raw_response
openai/gpt-oss-120b:free,v3_cot,0.85,1.5,"**1. JD Core Requirements**

| Category | Specific Requirements |
|----------|------------------------|
| **Education** | Bachelor’s degree (any field) |
| **Experience** | 3‑7 years of full‑stack development |
| **Front‑end** | ReactJS, NextJS |
| **Back‑end** | Python, Django, Django REST Framework (DRF) |
| **API / Server** | API design, server‑side logic |
| **Databases** | PostgreSQL, MySQL |
| **Version Control** | Git |
| **Cloud / DevOps** | AWS services (ECR, RDS, ECS, ALB, EC2, etc.), Linux, Docker, CI/CD, GitLab, Terraform, Shell scripting |
| **General Skills** | Ability to work across the stack, deliver production‑ready code |

---

**2. Resume Matching**

| JD Requirement | Resume Evidence | Match Quality |
|----------------|----------------|---------------|
| **Education** | B.Sc. in Statistics (Chadrasekhar University) | Meets “Bachelor” requirement |
| **Experience (years)** | Only mentions two employers, no dates or years; cannot verify 3‑7 years | Unclear / likely insufficient |
| **Front‑end (React/NextJS)** | No mention of React, NextJS, or any front‑end framework | No match |
| **Back‑end (Python/Django/DRF)** | Lists Python skill; no Django or DRF cited | Partial (Python only) |
| **API Design / Server Logic** | Not referenced | No match |
| **Databases (PostgreSQL/MySQL)** | No database technologies listed | No match |
| **Version Control (Git)** | Git not mentioned | No match |
| **AWS / Docker / CI‑CD / Terraform / Shell** | None of these tools/technologies are listed | No match |
| **General Full‑Stack Ability** | Skills list includes “Machine Learning, Data Structures, Data Mining, Data Modeling, Python, Java Programming, Algorithms” – no indication of full‑stack web development | No match |

---

**3. Strengths vs. Gaps**

| Strengths | Gaps |
|-----------|------|
| Holds a relevant bachelor’s degree. <br>Proficient in Python (core language for the back‑end). | Lacks any front‑end experience (React/NextJS). <br>No evidence of Django/DRF or other web frameworks. <br>Missing database, cloud, container, CI/CD, and infrastructure‑as‑code skills. <br>Experience duration and depth are not demonstrated. <br>Overall profile is oriented toward data/ML rather than full‑stack development. |

Overall, the resume satisfies only the minimal education criterion and a single language skill (Python). All other critical technical and experiential requirements for the Full Stack Developer role are absent or unverified.

---

**4. Final Assessment**

Given the substantial mismatches across the majority of required competencies, the candidate is not a strong fit for this position.

**Final Score: 1.5**"
openai/gpt-oss-120b:free,v3_cot,0.65,1.0,"**1. JD Core Requirements**

| Category | Specific Requirement |
|----------|----------------------|
| **Education** | Bachelor of Science in Mechanical Engineering (or a Mechanical Diploma) |
| **Experience** | 2‑5 years of relevant mechanical engineering work |
| **Core Responsibilities** | • Machinery maintenance<br>• Troubleshooting mechanical issues<br>• Preparing reports<br>• Maintaining logs |
| **Key Skills** | Mechanical maintenance, troubleshooting, mechanical systems knowledge |

**2. Resume Matching**

| JD Requirement | Resume Evidence | Match? |
|----------------|----------------|-------|
| **Mechanical Engineering degree** | Degrees listed: MBA, B.S. (field not specified), Associate of Science – majors in Project Management, Management Information Systems, Business Administration. No Mechanical Engineering. | ❌ |
| **Mechanical Diploma** | No diploma or certification in mechanical fields mentioned. | ❌ |
| **2‑5 years mechanical experience** | Experience section only lists generic “Company Name” placeholders with no detail; no indication of mechanical work. | ❌ |
| **Machinery maintenance** | No mention of machinery, equipment, or maintenance activities. | ❌ |
| **Troubleshooting (mechanical)** | Troubleshooting listed only in the context of software/tools (e.g., SQL Server, SAS). | ❌ |
| **Report preparation** | No specific experience with engineering reports; only generic software skills. | ❌ |
| **Log maintenance** | No evidence of log or record‑keeping for mechanical systems. | ❌ |
| **Mechanical skills** | Skill list is heavily IT‑focused (Adobe Captivate, SQL Server, Oracle, etc.). No mechanical or CAD tools. | ❌ |

**3. Strengths vs. Gaps**

| Strengths (Resume) | Relevance to JD |
|--------------------|-----------------|
| Strong background in project management and various software tools. | Minimal – could aid in report formatting but does not substitute for mechanical knowledge. |
| Experience with data analysis (SQL, SAS, SPSS). | Slightly useful for log/report analysis but not core to mechanical maintenance. |

| Gaps (Critical) | Impact |
|-----------------|--------|
| No mechanical engineering education. | Disqualifies for the primary qualification. |
| No documented mechanical or maintenance experience. | Directly conflicts with experience requirement. |
| Absence of mechanical troubleshooting or machinery knowledge. | Fails core responsibility and skill criteria. |
| Skill set is unrelated to mechanical systems. | Provides no functional overlap. |

**4. Overall Assessment**

The resume does not meet any of the essential qualifications for the Mechanical Engineer role. The candidate’s background is oriented toward information technology and project management, with no evidence of mechanical engineering education, experience, or relevant technical skills. Consequently, the alignment is extremely low.

**Final Score: 1.0**"
openai/gpt-oss-120b:free,v3_cot,0.65,1.0,"**1. JD Core Requirements**

| Category | Specific Requirements |
|----------|------------------------|
| **Education** | Master of Business Administration (MBA) |
| **Experience** | Minimum 3 years in trade/field marketing or related roles |
| **Key Responsibilities** | • Brand visibility & sales targets<br>• Field marketing, campaigns, product distribution<br>• Brand head duties<br>• Excel & KPI tracking |
| **Essential Skills** | • Brand promotion<br>• Campaign management<br>• Field supervision<br>• Merchandising<br>• Trade‑marketing activities |

**2. Resume Highlights**

| Section | Content |
|---------|---------|
| **Career Objective** | Data Analyst focused on machine‑learning and data pipelines |
| **Skills** | Data analytics, time‑series, predictive modeling, SQL, Tableau, Python, data visualization, statistical analysis |
| **Education** | BSc in Information Technology (Sikkim Manipal University) |
| **Experience** | Listed only as “Sanrachna SGT University” – no details on role, duration, or marketing‑related tasks |
| **Other** | No mention of MBA, no explicit marketing, brand, or field‑sales experience; Excel is not listed (though could be inferred from data‑analysis background) |

**3. Strengths vs. Gaps**

| JD Requirement | Resume Match | Comments |
|----------------|--------------|----------|
| MBA degree | **No** | Only a BSc in IT; the required graduate business qualification is missing. |
| ≥ 3 years trade/marketing experience | **No** | Experience section is vague; no evidence of marketing or trade‑marketing work. |
| Brand visibility / sales targets | **No** | No related achievements or responsibilities shown. |
| Field marketing, campaigns, distribution | **No** | Absent from resume. |
| Brand head responsibilities | **No** | No leadership or brand‑management experience indicated. |
| Excel & KPI tracking | **Partial** | Excel is not listed; KPI tracking could be inferred from analytics skills but not explicit. |
| Brand promotion, campaign management, field supervision, merchandising, trade‑marketing | **No** | None of these marketing‑focused skills appear. |
| Data‑analysis tools (SQL, Tableau, Python) | **Yes** | Strong analytical skill set, but not aligned with the JD’s marketing focus. |

**Overall Assessment**

The candidate’s background is heavily oriented toward data analysis and machine‑learning, with a technical education (BSc IT) and no demonstrated experience in trade marketing, brand management, or the required MBA qualification. While analytical abilities could be valuable in a marketing context, the resume does not meet the core educational, experiential, or functional criteria outlined in the job description.

**4. Final Score (1 = poor fit, 5 = excellent fit)**  
Given the substantial mismatches across education, experience, and key skill areas, the alignment is very low.

**Final Score: 1.0**"
openai/gpt-oss-120b:free,v3_cot,0.85,2.2,"**1. JD Core Requirements**

| Category | Specific Requirement |
|----------|----------------------|
| **Education** | Bachelor’s or Master’s in Computer Science, Engineering, or related field |
| **Technical Skills** | Python, R or Java, TensorFlow, PyTorch, Scikit‑learn |
| **Core Responsibilities** | Machine‑learning design, data analysis, model training, AI integration, innovation, cross‑functional collaboration, model deployment, documentation |
| **Soft Skills** | Analytical ability, communication, teamwork |
| **Experience** | Practical experience building/ deploying ML models (implied) |

**2. Resume Evidence**

| Resume Item | Match to JD |
|-------------|-------------|
| **Education** | B.A. & MSc in Economics (not CS/Engineering). No explicit CS degree. |
| **Skills listed** | • Econometrics, Data Analytics, Data Modeling, Data Mining, Machine Learning, R Programming, SQL, Oracle, Scorecard, IFRS. <br>• No mention of Python, Java, TensorFlow, PyTorch, Scikit‑learn. |
| **Experience** | “Home Credit India Finance” – no details provided; unclear if ML work was performed. |
| **Domain knowledge** | Strong quantitative/econometrics background, which supports analytical skills and data analysis. |
| **Soft skills** | Implicit problem‑solving, communication (via “Career Objective”), but not explicitly highlighted. |

**3. Strengths vs. Gaps**

| Area | Strengths | Gaps |
|------|-----------|------|
| **Education** | Holds a Master’s degree (advanced). | Not in CS/Engineering; JD prefers a technical degree. |
| **Machine‑Learning knowledge** | Lists “Machine Learning” and “R Programming”. | No evidence of deep ML framework experience (TensorFlow, PyTorch, Scikit‑learn). |
| **Programming** | R listed; could be used for modeling. | No Python or Java, which are primary JD languages. |
| **Data analysis & modeling** | Strong econometrics, data analytics, data mining – aligns with data analysis responsibilities. | Lack of explicit AI/ML pipeline experience (model training, deployment, integration). |
| **Industry experience** | Experience at a finance company may involve predictive modeling. | No details on AI/ML projects, cross‑functional work, or documentation. |
| **Soft skills** | Problem solving, communication implied. | Not explicitly demonstrated in resume. |

**4. Overall Assessment**

The candidate possesses solid quantitative and econometric expertise, which is valuable for data analysis and modeling. However, the JD is heavily focused on AI/ML engineering with specific technical stack requirements (Python, TensorFlow/PyTorch, Scikit‑learn) and a computer‑science‑oriented education. The resume lacks evidence of these core technical skills, relevant project experience, and the required programming languages. Consequently, the alignment is moderate to low.

**Final Score: 2.2**"
openai/gpt-oss-120b:free,v3_cot,0.75,2.0,"**1. JD Core Requirements**

| Category | Specific Requirements |
|----------|------------------------|
| **Education** | Bachelor’s degree (or honors) |
| **Experience** | 4‑5 years of relevant experience (system administration, server/storage ops, service‑desk) |
| **Technical Skills** | • Cisco networking<br>• Linux administration<br>• Operation & Maintenance of servers (hardware, OS, updates, backups, disaster recovery, storage, database planning)<br>• Service‑desk / incident management (classification, escalation, resolution) |
| **Key Responsibilities** | • Hardware & network installation & replacement<br>• Troubleshooting & diagnostics<br>• User training & communication<br>• Software license/account management<br>• Backup & disaster‑recovery management<br>• Documentation of technical specs<br>• Task assignment & execution |

---

**2. Resume Search for Matching Credentials**

| JD Requirement | Evidence in Resume | Match Quality |
|----------------|-------------------|---------------|
| **Bachelor’s degree** | “Bachelor of Science at Ashford University” (listed) | ✅ Present |
| **Relevant Experience (4‑5 yr)** | Resume only lists generic “Company Name” entries with no dates, roles, or duties. No explicit system‑admin, server, or network experience described. | ❓ Unclear / likely missing |
| **Cisco** | Not mentioned anywhere in skills or experience. | ❌ Absent |
| **Linux** | Not mentioned. | ❌ Absent |
| **Server/Storage Operations** | No specific mention of servers, storage, backups, disaster recovery, or related tools. | ❌ Absent |
| **Service‑Desk / Incident Management** | No reference to incident handling, ticketing, or service‑desk processes. | ❌ Absent |
| **Hardware/Network Installation** | No evidence of hands‑on hardware, networking, or Cisco‑related work. | ❌ Absent |
| **User Training / Communication** | “coaching, training programs, client liaison, customer service” are listed, which could loosely align with user training, but no concrete IT‑training context. | ⚪ Partial |
| **Documentation** | “documentation & technical specifications” are required by JD, but resume only lists generic “policies, organizational” – not technical docs. | ⚪ Partial |
| **Other Soft Skills** | Leadership, mentoring, project management, CRM, sales – useful but not directly relevant to the technical JD. | ✅ Helpful but peripheral |

---

**3. Strengths vs. Gaps**

| Strengths | Gaps |
|-----------|------|
| • Holds a Bachelor of Science (meets education requirement).<br>• Demonstrates soft‑skill competencies: leadership, coaching, client liaison, project management – useful for user communication and training. | • No explicit system‑administration experience (servers, storage, backups, disaster recovery).<br>• No mention of Linux or Cisco networking knowledge.<br>• Lacks any incident‑management or service‑desk experience.<br>• No hardware/network installation or troubleshooting details.<br>• Absence of relevant certifications or technical tools (e.g., VMware, Windows Server, Bash, etc.). |
| Overall, the resume is generic and does not provide the technical depth the JD demands. | |

**4. Overall Assessment & Scoring**

- **Education:** Meets (1 point out of 1).  
- **Experience (relevant years & role):** Not demonstrated (0 points).  
- **Core Technical Skills (Cisco, Linux, server ops):** Missing (0 points).  
- **Responsibility Alignment (hardware, backup, incident mgmt, documentation):** Minimal/partial at best (0.5 points).  
- **Soft‑skill fit (training, communication):** Present but secondary (0.5 points).

Total possible points = 5.  
Score ≈ (1 + 0 + 0 + 0.5 + 0.5) = 2.0 / 5.0.

**Final Score: 2.0**"
openai/gpt-oss-120b:free,v3_cot,0.65,1.0,"**1. JD Core Requirements**

| Category | Specific Requirement |
|----------|----------------------|
| **Education** | Master of Business Administration (MBA) |
| **Experience** | Minimum 3 years in trade/brand marketing (trade marketing, field marketing, campaign management, brand visibility, sales targets, merchandising, etc.) |
| **Key Responsibilities** | • Drive brand visibility and achieve sales targets  <br>• Plan and execute field marketing campaigns and product distribution  <br>• Supervise field teams, manage merchandising and promotional activities  <br>• Track KPIs and produce Excel‑based reports |
| **Essential Skills** | Brand promotion, campaign management, field supervision, merchandising, trade‑marketing tactics, strong Excel/KPI analysis |

---

**2. Resume Highlights**

| Section | Content |
|---------|---------|
| **Career Objective** | Software Engineer focused on software development and data science |
| **Skills** | Software Development, System Analysis, Technical Architecture, Requirement Gathering, Client Management, Server Management, Data Science, Machine Learning, Python, AWS, MySQL, NoSQL, NLP |
| **Education** | Bachelor of Engineering (Computer Engineering) – no MBA |
| **Experience** | Position at “Empowered Technologies” – no details provided, but title suggests a technical role |
| **Domain** | Primarily IT/Software engineering, not marketing or sales |

---

**3. Alignment Assessment**

| JD Requirement | Resume Match | Comments |
|----------------|--------------|----------|
| **MBA (or equivalent)** | ❌ | Only a Bachelor of Engineering; no graduate business degree. |
| **≥ 3 years trade/brand marketing experience** | ❌ | Experience appears technical; no evidence of marketing, brand, or sales work. |
| **Brand visibility / sales targets** | ❌ | No related achievements or responsibilities listed. |
| **Field marketing, campaigns, product distribution** | ❌ | No marketing campaign or field work mentioned. |
| **Brand head / supervision** | ❌ | No leadership in marketing context. |
| **Excel/KPI tracking** | ❌ | No mention of Excel analytics or KPI reporting. |
| **Brand promotion, campaign management, merchandising, trade marketing** | ❌ | Skills are centered on software/IT, not marketing. |
| **Relevant soft skills (client management, requirement gathering)** | ⚠️ | Some overlap (client management) but not sufficient for trade‑marketing duties. |

**Overall Fit:** The resume is oriented toward software engineering and data science, whereas the job demands a business/marketing background with an MBA and proven trade‑marketing experience. There is virtually no overlap in education, experience, or core skill set.

---

**4. Strengths vs. Gaps**

| Strengths | Gaps |
|-----------|------|
| Technical problem‑solving, client interaction (some relevance to stakeholder management) | Lack of MBA or equivalent business education |
| Experience with data analysis tools (Python, AWS) – could be repurposed for KPI tracking | No demonstrated experience in brand promotion, campaign execution, field supervision, or merchandising |
| Ability to learn new domains (expressed enthusiasm for data science) | No track record of meeting sales targets or managing trade‑marketing budgets |

Given the magnitude of mismatches, the candidate would require a complete career pivot and additional qualifications to be considered.

**Final Score:** 1.0  
Final Score: 1.0"
openai/gpt-oss-120b:free,v3_cot,0.65,1.0,"**1. JD Core Requirements**

| Category | Specific Requirements |
|----------|------------------------|
| **Education** | Diploma or Bachelor/Honors (any field) |
| **Experience** | Minimum 3 years in network support/telecom environment |
| **Technical Responsibilities** | • Mikrotik router configuration<br>• OLT device setup & management<br>• Integration with billing software<br>• Network monitoring tools integration<br>• Connectivity troubleshooting<br>• Technical support & escalation<br>• Installation & configuration of GPON/EPON equipment |
| **Key Skills & Certifications** | • CCNA (Cisco Certified Network Associate)<br>• GPON/EPON expertise<br>• Hands‑on with Cisco, MikroTik, OLT, ONU hardware<br>• Knowledge of ISP/IT‑enabled services, IIG, hardware networking |

**2. Resume Highlights**

| Section | Content |
|---------|---------|
| **Career Objective** | Seeks data analyst / data science / machine learning roles |
| **Education** | BCA (Bachelor of Computer Applications) – meets the “Bachelor” level requirement |
| **Experience** | Listed only as “TUC” – no details, no indication of 3‑year network support experience |
| **Technical Skills** | Data Analysis, Data Mining, Data Modeling, Machine Learning, NLP, AI, Statistics, SQL, Tableau, PowerBI |
| **Certifications** | None mentioned (no CCNA or networking certifications) |
| **Domain Knowledge** | Focused on analytics and AI, no networking, ISP, GPON/EPON, or hardware experience cited |

**3. Strengths vs. Gaps**

| Requirement | Match | Comments |
|-------------|-------|----------|
| **Education (Bachelor)** | ✅ | BCA satisfies the degree level, though not a networking‑focused program. |
| **3+ Years Experience** | ❌ | No clear work history; “TUC” provides no evidence of relevant experience. |
| **Mikrotik / OLT / GPON/EPON** | ❌ | No mention of any router, OLT, or GPON/EPON work. |
| **Network Monitoring & Troubleshooting** | ❌ | Absent from resume. |
| **Technical Support / Escalation** | ❌ | No related experience described. |
| **CCNA Certification** | ❌ | Not listed. |
| **Cisco / MikroTik knowledge** | ❌ | No networking hardware knowledge indicated. |
| **ISP / IT‑enabled services** | ❌ | Not referenced. |
| **Relevant Soft Skills (problem solving, documentation, teamwork)** | ⚪ | Implicit in any role but not highlighted for networking context. |
| **Data‑related skills (SQL, Tableau, PowerBI)** | ✅ | Strong, but unrelated to the network support role. |

Overall, the candidate meets only the minimal educational threshold. All critical experience, skill, and certification requirements for a Network Support Engineer are missing.

**4. Overall Assessment**

- **Fit for Role:** Very low. The candidate’s background is oriented toward data analytics and machine learning, not network engineering.
- **Potential for Upskilling:** While the candidate could acquire networking certifications (e.g., CCNA) and gain practical experience, the current resume does not demonstrate readiness for the position.

**Final Score:** 1.0

Final Score: 1.0"
openai/gpt-oss-120b:free,v3_cot,0.85,1.5,"**1. JD Core Requirements**

| Category | Specific Requirement |
|----------|----------------------|
| **Education** | Bachelor’s degree in Mechanical Engineering or a related field (fresh graduate). |
| **Technical Skills / Knowledge** | Mechanical systems, maintenance & troubleshooting, performance analysis, project support, process improvement, training & development, administrative support. |
| **General Skills** | Computer skills, good communication, quick learner, hard‑working. |
| **Role Focus** | Management trainee – exposure to mechanical engineering functions and supporting operational projects. |

**2. Resume Matching Credentials**

| Resume Element | Match to JD Requirement | Comments |
|----------------|------------------------|----------|
| **Education** | Bachelor of Science – Sociology Business Management (Purdue University) | Degree is not in Mechanical Engineering or a closely related technical field. |
| **Skills Listed** | • Computer skill (Excel, Outlook, Publisher, Word) – matches “Computer skill”.<br>• Good communication (implied by “customer service”, “phone”) – partially matches “good communication”.<br>• Quick learner (word “quick” appears) – aligns with “quick learner”. | No mechanical‑engineering‑specific skills (e.g., CAD, thermodynamics, fluid mechanics, maintenance). |
| **Experience** | Only generic company names; no description of duties. No evidence of mechanical systems, maintenance, troubleshooting, project support, or process improvement. | Lacks any relevant hands‑on or analytical experience required for the role. |
| **Other Attributes** | “Hard working” not explicitly stated but can be inferred from objective. | No concrete proof. |

**3. Strengths vs. Gaps**

| Strengths | Gaps |
|-----------|------|
| • Basic computer proficiency (Excel, Outlook, Word).<br>• Indicated communication ability and quick learning. | • Education not aligned with mechanical engineering.<br>• No technical knowledge of mechanical systems, maintenance, or performance analysis.<br>• No demonstrated project or process‑improvement experience.<br>• Lack of any engineering‑related work history or internships.<br>• Resume is vague; does not provide evidence of required competencies. |

**4. Overall Assessment**

The candidate possesses generic office and communication skills that are useful in many entry‑level roles, but the core technical and educational qualifications for a Mechanical Management Trainee are missing. The mismatch in degree field and absence of any mechanical‑engineering experience represent significant gaps. Consequently, the alignment is weak.

**Final Score: 1.5**"
openai/gpt-oss-120b:free,v3_cot,0.483333333,1.0,"**1. JD Core Requirements**

| Category | Requirement |
|----------|-------------|
| **Education** | Master’s degree in any discipline **or** Bachelor of Business Administration (BBA) |
| **Experience** | 5‑6 years of relevant HR experience |
| **Key Responsibilities** | Recruitment coordination, appointment management, selection criteria, employee orientation, performance evaluation, HR database management, report compilation, documentation, event coordination, task execution |
| **Skills** | HRM reporting, Human Resource Management, familiarity with NGOs (preferred) |

**2. Resume Highlights**

| Section | Content |
|---------|---------|
| **Career Objective** | Not HR‑focused; generic |
| **Skills** | Machine Learning, Python, SQL, AI, Business Analytics, Data Extraction, Data Analysis, Haskell, Flutter, Android – all technical/engineering skills, no HR‑related competencies listed |
| **Education** | B.Tech (undergraduate engineering degree) – does not meet the BBA or Master’s requirement |
| **Experience** | “AdSense Media” – no details provided; no indication of HR duties, years of service, or relevant achievements |
| **Other** | No mention of recruitment, performance evaluation, HR databases, reporting, NGO work, or any HR‑specific projects |

**3. Strengths vs. Gaps**

| Requirement | Match? | Comments |
|-------------|--------|----------|
| Master’s or BBA | **No** | Holds a B.Tech, which is unrelated to the stipulated qualifications. |
| 5‑6 years HR experience | **No** | Experience section is vague; no HR role or duration indicated. |
| Recruitment coordination | **No** | No evidence of involvement in hiring processes. |
| Appointment/selection management | **No** | Absent from resume. |
| Employee orientation & performance evaluation | **No** | Not mentioned. |
| HR database & report compilation | **No** | Technical data skills are present, but not HR‑specific reporting. |
| Documentation & event coordination | **No** | No related activities listed. |
| HRM reporting / NGO exposure | **No** | Not referenced. |
| Relevant soft skills (communication, people management) | **Unclear** | Not highlighted. |

**Overall Assessment**

The candidate’s background is heavily oriented toward software development, data science, and engineering. None of the core HR qualifications—educational credentials, required years of HR experience, or specific HR responsibilities/skills—are demonstrated in the resume. Consequently, there is a substantial mismatch between the candidate’s profile and the HR Manager role.

**Final Score:** 1.0

Final Score: 1.0"
openai/gpt-oss-120b:free,v3_cot,0.85,1.0,"**1. JD Core Requirements**

| Category | Specific Requirement |
|----------|----------------------|
| **Education** | M.Sc in Computer Science & Engineering or related field from a reputable university |
| **Experience** | Minimum 5 years of professional experience, preferably in ML/NLP or related domains |
| **Technical Skills / Expertise** | • Machine‑Learning leadership and strategy development  <br>• Cross‑functional collaboration  <br>• Design & implementation of ML/NLP infrastructure, pipelines, and models  <br>• Algorithm research, statistical analysis, model training & testing  <br>• Prototype development, application development, dataset selection  <br>• R&D, research reporting, and team collaboration |
| **Soft Skills** | Communication, teamwork, problem‑solving, leadership (as listed) |

---

**2. Resume Matching**

| JD Requirement | Resume Evidence | Match Quality |
|----------------|----------------|---------------|
| **M.Sc. degree** | Bachelor of Science (Engineering Technology – Computer Engineering) | **No match** (required graduate degree not present) |
| **5+ years of experience** | “Experience: Company Name, Company Name, N/A” – no details, no years indicated | **No match** |
| **Machine‑Learning / NLP expertise** | No mention of ML, NLP, data pipelines, model training, statistical analysis, or related tools | **No match** |
| **ML infrastructure / system design** | Not present | **No match** |
| **Algorithm research / statistical analysis** | Not present | **No match** |
| **Prototype / application development (ML)** | Not present | **No match** |
| **Dataset selection / data pipeline design** | Not present | **No match** |
| **Cross‑functional collaboration / team leadership** | General “Communication, Team work, Leadership” listed – partial soft‑skill alignment | **Partial match** |
| **Technical skills (AutoCAD, C++, PLC, etc.)** | Relevant to traditional engineering but not to ML | **Irrelevant to JD** |

---

**3. Strengths vs. Gaps**

| Strengths (from Resume) | Gaps (relative to JD) |
|--------------------------|-----------------------|
| • Solid foundation in C++ (useful for ML implementation) <br>• Experience with programmable logic controllers and electrical/mechanical systems (demonstrates engineering mindset) <br>• Communication, teamwork, leadership | • No graduate‑level education in CS/Engineering <br>• No documented 5‑year professional experience <br>• No exposure to machine learning, NLP, statistical modeling, or data pipelines <br>• Lacks specific ML tools/frameworks (e.g., Python, TensorFlow, PyTorch) <br>• No evidence of research, algorithm development, or model deployment |

Overall, the resume aligns only on generic soft‑skill descriptors and basic programming knowledge, while it fails to meet the core technical, educational, and experiential criteria for a Machine Learning Engineer role.

---

**4. Final Assessment**

Given the substantial mismatches across education, experience, and required ML/NLP competencies, the candidate is **not a strong fit** for this position.

**Final Score: 1.0**"
openai/gpt-oss-120b:free,v3_cot,0.816666667,2.3,"**1. JD Core Requirements**

| Category | Specific Requirement |
|----------|----------------------|
| **Education** | Bachelor of Science (BSc) – any field (preferably technical) |
| **Technical Skills / Knowledge** | • Generative AI development (2D/3D image generation)  <br>• Evolutionary computation  <br>• Deep‑learning optimization  <br>• Expert systems design  <br>• Knowledge representation  <br>• Data preprocessing  <br>• Model training  <br>• Research & integration |
| **Experience** | No explicit years of experience required (internship level) but expects exposure to AI/ML concepts and hands‑on work. |
| **Soft Skills** | Implicit – ability to work in a research‑oriented, collaborative environment. |

**2. Resume Scan for Matching Credentials**

| Resume Element | Match to JD? | Comments |
|----------------|--------------|----------|
| **Education** | Holds a Ph.D., M.S., and B.A. (no explicit B.Sc.) | The highest degrees exceed the B.Sc. requirement; the presence of a graduate degree in Computer Information Systems & Technology is highly relevant. |
| **Program Management / Portfolio Management** | Not directly relevant | Strong leadership/management experience but not AI‑specific. |
| **Process Analysis, Solution Design, Enterprise Software, Systems Integration, Data Management** | Partially relevant | Demonstrates ability to handle complex systems and data, useful for data preprocessing and integration, but no explicit AI focus. |
| **Agile Methodology, People Development, Coaching/Mentoring** | Soft‑skill alignment | Good for collaborative research environment. |
| **Technical Skills** | No explicit mention of generative AI, deep learning, evolutionary computation, expert systems, or knowledge representation. | The resume lists broad IT and management competencies but lacks concrete AI/ML tools, frameworks (e.g., TensorFlow, PyTorch), or project examples in generative image generation. |
| **Research Experience** | Experience at Claremont Graduate University (likely research‑oriented) | Could involve research skills, but without details we cannot confirm relevance to AI/ML. |
| **Programming / AI Tools** | Not listed | Major gap – internship expects hands‑on model training and optimization. |
| **Portfolio / Projects** | Not provided | No evidence of 2D/3D image generation or related projects. |

**3. Strengths vs. Gaps**

| Strengths | Gaps |
|-----------|------|
| • Advanced academic background (Ph.D.) in Computer Information Systems & Technology – indicates strong analytical foundation. <br>• Experience in program/portfolio management shows ability to handle complex projects and deliver results. <br>• Familiarity with data management and systems integration – useful for data preprocessing and model integration. <br>• Soft‑skill set (leadership, agile) aligns with collaborative research environment. | • No explicit generative AI, deep‑learning, or evolutionary computation experience. <br>• Absence of specific AI/ML frameworks, libraries, or programming languages (Python, CUDA, etc.). <br>• No demonstrated work on 2D/3D image generation, expert systems, or knowledge representation. <br>• Lack of concrete project or research descriptions that tie directly to the JD’s technical tasks. |

**4. Overall Assessment**

The candidate possesses a strong academic pedigree and solid project‑management expertise, which are valuable for any technical internship. However, the resume does not provide evidence of the core technical competencies the role demands—specifically generative AI development, deep‑learning optimization, and related research experience. Without demonstrable AI/ML work, the fit is weak for this highly specialized internship, despite the candidate’s overall high‑level qualifications.

**Final Score: 2.3**"
openai/gpt-oss-120b:free,v3_cot,0.683333333,1.5,"**1. JD Core Requirements**

| Category | Specific Requirement |
|----------|----------------------|
| **Education** | BBA in Accounting and Finance |
| **Experience** | 1‑3 years of relevant work (VAT, tax, finance) |
| **Key Responsibilities** | • Maintain Mushak forms<br>• VAT software & MS Office upkeep<br>• VAT ledger management<br>• VAT challan coordination<br>• Liaison with VAT office<br>• VAT documentation<br>• Other assigned tasks |
| **Skills** | VAT knowledge, tax compliance, familiarity with VAT software, strong MS Office skills |

**2. Resume Highlights**

| Resume Element | Match / Gap |
|----------------|-------------|
| **Education** | MBA (general) and B.S. in Manufacturing Engineering Technology – **does not meet** the BBA Accounting/Finance requirement. |
| **Relevant Experience** | Experience listed only as generic “Company Name” with no detail on VAT, tax, or finance functions – **no evidence** of 1‑3 years VAT‑related work. |
| **Skills** | Strong in executive decision‑making, process improvement, Lean/Six Sigma, project management, budgeting, automation, quality control – **no mention** of VAT, tax, or accounting-specific competencies. |
| **Software** | General mention of “Automation Design” and “Project Management” tools; **no specific VAT software or MS Office focus** highlighted. |
| **Other** | The resume is heavily oriented toward manufacturing, engineering, and broad business management rather than finance or tax compliance. |

**3. Strengths vs. Gaps**

| Area | Strength | Gap |
|------|----------|-----|
| **Education** | MBA (advanced business knowledge) | Lacks required BBA in Accounting/Finance |
| **Experience** | Demonstrated senior‑level project and process leadership | No documented VAT or tax experience; unclear if 1‑3 years relevant work |
| **Technical Skills** | Strong analytical and process‑improvement tools | No VAT software, tax compliance, or specific MS Office tasks cited |
| **Responsibility Fit** | Experience in budgeting and policy development could translate to ledger work | No direct experience with VAT forms, challan coordination, or liaison duties |

**4. Overall Assessment**

The candidate possesses solid executive and process‑improvement capabilities, but the resume does not demonstrate the specific accounting/finance education, VAT‑focused experience, or tax‑related skills that are central to the Executive – VAT role. The mismatch in both required qualifications and functional experience suggests a low suitability for this position.

**Final Score: 1.5**"
